sensor,time,value
rpm_scaled,09:56:10,24
temperature_inside,09:56:10,77.3447113037
temperature_outside,09:56:10,95.7370223999
temperature_electronics,09:56:10,110.089172363
velocity,09:56:12,70.1760177612
acceleration,09:56:12,-20.2787322998
rpm_scaled,09:56:12,22
temperature_inside,09:56:12,19.560174942
temperature_outside,09:56:12,146.94972229
temperature_electronics,09:56:12,78.0053863525
velocity,09:56:14,27.0377922058
acceleration,09:56:14,30.9589233398
rpm_scaled,09:56:14,22
temperature_inside,09:56:14,143.568893433
temperature_outside,09:56:14,49.777557373
temperature_electronics,09:56:14,88.4253082275
velocity,09:56:16,107.739112854
acceleration,09:56:16,-2.99498152733
rpm_scaled,09:56:16,28
temperature_inside,09:56:16,97.7761764526
temperature_outside,09:56:16,108.673339844
temperature_electronics,09:56:16,39.0155143738
velocity,09:56:18,72.079498291
acceleration,09:56:18,0.629741489887
rpm_scaled,09:56:18,3
temperature_inside,09:56:18,69.0552062988
temperature_outside,09:56:18,98.9046630859
temperature_electronics,09:56:18,134.528137207
velocity,09:56:20,8.11385440826
acceleration,09:56:20,-4.87078809738
rpm_scaled,09:56:20,30
temperature_inside,09:56:20,19.0770568848
temperature_outside,09:56:20,3.37698912621
temperature_electronics,09:56:20,26.6158466339
velocity,09:56:22,147.903198242
acceleration,09:56:22,22.6924648285
rpm_scaled,09:56:22,17
temperature_inside,09:56:22,52.1265640259
temperature_outside,09:56:22,67.4405059814
temperature_electronics,09:56:22,57.6075897217
velocity,09:56:24,23.9219398499
acceleration,09:56:24,-12.174987793
rpm_scaled,09:56:24,24
temperature_inside,09:56:24,142.347564697
temperature_outside,09:56:24,126.596832275
temperature_electronics,09:56:24,46.4088973999
velocity,09:56:26,89.1764068604
acceleration,09:56:26,37.8212280273
rpm_scaled,09:56:26,25
temperature_inside,09:56:26,77.0139465332
temperature_outside,09:56:26,30.8396339417
temperature_electronics,09:56:26,0.607855618
velocity,09:56:28,95.4235153198
acceleration,09:56:28,-9.23174381256
rpm_scaled,09:56:28,12
temperature_inside,09:56:28,20.8098545074
temperature_outside,09:56:28,63.6221847534
temperature_electronics,09:56:28,96.0523681641
velocity,09:56:30,70.7276153564
acceleration,09:56:30,27.4401302338
rpm_scaled,09:56:30,35
temperature_inside,09:56:30,122.538520813
temperature_outside,09:56:30,126.173614502
temperature_electronics,09:56:30,27.2008686066
