sensor,time,value
acceleration,19:16:56,-28.4303092957
rpm_scaled,19:16:56,42
temperature_inside,19:16:56,88.7074508667
temperature_outside,19:16:56,17.0424804688
temperature_electronics,19:16:56,19.1242256165
velocity,19:16:58,40.8046226501
acceleration,19:16:58,-13.0885801315
rpm_scaled,19:16:58,51
temperature_inside,19:16:58,61.9146461487
temperature_outside,19:16:58,102.765739441
temperature_electronics,19:16:58,73.2898101807
velocity,19:17:00,68.648147583
acceleration,19:17:00,-20.3803672791
rpm_scaled,19:17:00,48
temperature_inside,19:17:00,64.4922103882
temperature_outside,19:17:00,130.301086426
temperature_electronics,19:17:00,87.1245346069
velocity,19:17:02,68.5268249512
acceleration,19:17:02,49.9243774414
rpm_scaled,19:17:02,3
temperature_inside,19:17:02,79.9984664917
temperature_outside,19:17:02,70.2950057983
temperature_electronics,19:17:02,32.7489051819
velocity,19:17:04,32.5732345581
acceleration,19:17:04,18.5457611084
rpm_scaled,19:17:04,5
temperature_inside,19:17:04,129.830108643
temperature_outside,19:17:04,75.9355163574
temperature_electronics,19:17:04,72.7345504761
velocity,19:17:06,66.8847122192
acceleration,19:17:06,-38.6915550232
rpm_scaled,19:17:06,40
temperature_inside,19:17:06,54.650100708
temperature_outside,19:17:06,11.0928945541
temperature_electronics,19:17:06,92.2797088623
velocity,19:17:08,59.4313545227
acceleration,19:17:08,-18.9892063141
rpm_scaled,19:17:08,25
temperature_inside,19:17:08,124.729057312
temperature_outside,19:17:08,139.125213623
temperature_electronics,19:17:08,75.1747360229
velocity,19:17:10,19.5984153748
acceleration,19:17:10,16.3629302979
rpm_scaled,19:17:10,7
temperature_inside,19:17:10,146.477584839
temperature_outside,19:17:10,31.878288269
temperature_electronics,19:17:10,7.39710664749
velocity,19:17:12,60.210609436
acceleration,19:17:12,45.6289978027
rpm_scaled,19:17:12,6
temperature_inside,19:17:12,12.5963563919
temperature_outside,19:17:12,134.84727478
temperature_electronics,19:17:12,103.199516296
