sensor,time,value
run_1_22-22-01,22:04:28,4
run_1_22-22-01,22:04:30,20
run_1_22-22-01,22:04:32,30
run_1_22-22-01,22:04:34,37
run_1_22-22-01,22:04:36,50
run_1_22-22-01,22:04:38,32
run_1_22-22-01,22:04:40,45
run_1_22-22-01,22:04:42,24
run_1_22-22-01,22:04:44,46
run_1_22-22-01,22:04:46,3
run_1_22-22-01,22:04:48,4
run_1_22-22-01,22:04:50,19
run_1_22-22-01,22:04:52,14
run_1_22-22-01,22:04:54,55
run_1_22-22-01,22:04:56,45
run_1_22-22-01,22:04:58,11
run_1_22-22-01,22:05:00,24
run_1_22-22-01,22:05:02,40
run_1_22-22-01,22:05:04,49
run_1_22-22-01,22:05:06,22
run_1_22-22-01,22:05:08,23
run_1_22-22-01,22:05:10,42
run_1_22-22-01,22:05:12,9
run_1_22-22-01,22:05:14,16
run_1_22-22-01,22:05:16,47
run_1_22-22-01,22:05:18,26
run_1_22-22-01,22:05:20,21
run_1_22-22-01,22:05:22,52
run_1_22-22-01,22:05:24,10
run_1_22-22-01,22:05:26,47
run_1_22-22-01,22:05:28,8
run_1_22-22-01,22:05:30,9
run_1_22-22-01,22:05:32,1
run_1_22-22-01,22:05:34,12
run_1_22-22-01,22:05:36,45
run_1_22-22-01,22:05:38,12
run_1_22-22-01,22:05:41,1
run_1_22-22-01,22:05:43,27
run_1_22-22-01,22:05:45,20
run_1_22-22-01,22:05:47,39
run_1_22-22-01,22:05:49,18
run_1_22-22-01,22:05:51,47
run_1_22-22-01,22:05:53,39
run_1_22-22-01,22:05:55,55
run_1_22-22-01,22:05:57,24
run_1_22-22-01,22:05:59,11
run_1_22-22-01,22:06:01,24
run_1_22-22-01,22:06:03,48
run_1_22-22-01,22:06:05,31
run_1_22-22-01,22:06:07,12
run_1_22-22-01,22:06:09,7
run_1_22-22-01,22:06:11,38
run_1_22-22-01,22:06:13,38
run_1_22-22-01,22:06:15,7
run_1_22-22-01,22:06:17,32
run_1_22-22-01,22:06:19,41
run_1_22-22-01,22:06:21,29
run_1_22-22-01,22:06:23,33
run_1_22-22-01,22:06:25,55
run_1_22-22-01,22:06:27,41
run_1_22-22-01,22:06:29,43
run_1_22-22-01,22:06:31,21
run_1_22-22-01,22:06:33,48
run_1_22-22-01,22:06:35,48
run_1_22-22-01,22:06:37,46
run_1_22-22-01,22:06:39,37
run_1_22-22-01,22:06:41,51
run_1_22-22-01,22:06:43,39
run_1_22-22-01,22:06:45,1
run_1_22-22-01,22:06:47,44
run_1_22-22-01,22:06:49,53
run_1_22-22-01,22:06:51,2
run_1_22-22-01,22:06:53,50
run_1_22-22-01,22:06:55,20
run_1_22-22-01,22:06:57,20
run_1_22-22-01,22:06:59,51
run_1_22-22-01,22:07:03,21
run_1_22-22-01,22:07:05,19
run_1_22-22-01,22:07:07,34
run_1_22-22-01,22:07:09,40
run_1_22-22-01,22:07:11,20
run_1_22-22-01,22:07:13,0
run_1_22-22-01,22:07:15,6
run_1_22-22-01,22:07:17,2
run_1_22-22-01,22:07:19,33
run_1_22-22-01,22:07:21,9
run_1_22-22-01,22:07:23,6
run_1_22-22-01,22:07:25,8
run_1_22-22-01,22:07:27,29
run_1_22-22-01,22:07:29,55
run_1_22-22-01,22:07:31,34
run_1_22-22-01,22:07:33,22
run_1_22-22-01,22:07:35,52
run_1_22-22-01,22:07:37,34
run_1_22-22-01,22:07:39,16
run_1_22-22-01,22:07:41,20
run_1_22-22-01,22:07:43,47
run_1_22-22-01,22:07:45,45
run_1_22-22-01,22:07:47,24
run_1_22-22-01,22:07:49,15
run_1_22-22-01,22:07:51,17
run_1_22-22-01,22:07:53,53
run_1_22-22-01,22:07:55,33
run_1_22-22-01,22:07:57,51
run_1_22-22-01,22:07:59,17
run_1_22-22-01,22:08:01,3
run_1_22-22-01,22:08:03,42
run_1_22-22-01,22:08:05,7
run_1_22-22-01,22:08:07,2
run_1_22-22-01,22:08:09,22
run_1_22-22-01,22:08:11,21
run_1_22-22-01,22:08:13,33
run_1_22-22-01,22:08:15,7
run_1_22-22-01,22:08:17,2
run_1_22-22-01,22:08:19,29
run_1_22-22-01,22:08:21,42
run_1_22-22-01,22:08:23,19
run_1_22-22-01,22:08:25,0
run_1_22-22-01,22:08:27,45
run_1_22-22-01,22:08:29,4
run_1_22-22-01,22:08:31,3
run_1_22-22-01,22:08:33,13
run_1_22-22-01,22:08:35,51
run_1_22-22-01,22:08:37,42
run_1_22-22-01,22:08:39,55
run_1_22-22-01,22:08:41,35
run_1_22-22-01,22:08:43,29
run_1_22-22-01,22:08:45,9
run_1_22-22-01,22:08:47,49
run_1_22-22-01,22:08:49,51
run_1_22-22-01,10:30:57,44
run_1_22-22-01,10:31:16,34
run_1_22-22-01,10:31:18,52
run_1_22-22-01,10:31:20,32
run_1_22-22-01,10:31:22,30
run_1_22-22-01,10:31:24,28
run_1_22-22-01,10:31:26,45
run_1_22-22-01,10:31:28,38
run_1_22-22-01,10:31:30,39
run_1_22-22-01,10:31:32,34
run_1_22-22-01,10:31:34,6
run_1_22-22-01,10:31:36,47
run_1_22-22-01,10:31:38,19
run_1_22-22-01,10:31:40,28
run_1_22-22-01,10:31:42,36
run_1_22-22-01,10:31:44,27
run_1_22-22-01,10:31:46,39
run_1_22-22-01,10:31:48,33
run_1_22-22-01,10:31:50,29
run_1_22-22-01,10:31:52,36
run_1_22-22-01,10:31:54,30
run_1_22-22-01,10:31:56,43
run_1_22-22-01,10:31:58,52
run_1_22-22-01,10:32:00,46
run_1_22-22-01,10:32:02,40
run_1_22-22-01,10:32:04,26
run_1_22-22-01,10:32:06,22
run_1_22-22-01,10:32:08,44
run_1_22-22-01,10:32:10,45
run_1_22-22-01,10:32:12,14
run_1_22-22-01,10:32:14,53
run_1_22-22-01,10:32:16,8
run_1_22-22-01,10:32:18,27
run_1_22-22-01,10:32:20,19
run_1_22-22-01,10:32:22,37
run_1_22-22-01,10:32:24,0
run_1_22-22-01,10:32:26,54
run_1_22-22-01,10:32:28,33
run_1_22-22-01,10:32:30,25
run_1_22-22-01,10:32:32,11
run_1_22-22-01,10:32:34,19
run_1_22-22-01,10:32:36,52
run_1_22-22-01,10:32:38,32
run_1_22-22-01,10:32:40,41
run_1_22-22-01,10:32:42,30
run_1_22-22-01,10:32:44,35
run_1_22-22-01,10:32:46,29
run_1_22-22-01,10:32:48,40
run_1_22-22-01,10:32:50,1
run_1_22-22-01,10:32:52,34
run_1_22-22-01,10:32:54,40
run_1_22-22-01,10:32:56,36
run_1_22-22-01,10:32:58,48
run_1_22-22-01,10:33:00,15
run_1_22-22-01,10:33:02,35
run_1_22-22-01,10:33:04,3
run_1_22-22-01,10:33:06,14
run_1_22-22-01,10:33:08,39
run_1_22-22-01,10:33:10,49
run_1_22-22-01,10:33:12,4
run_1_22-22-01,10:33:14,45
run_1_22-22-01,10:33:16,36
run_1_22-22-01,10:33:18,45
run_1_22-22-01,10:33:20,19
run_1_22-22-01,10:33:22,33
run_1_22-22-01,10:33:24,0
run_1_22-22-01,10:33:26,3
run_1_22-22-01,10:33:28,45
run_1_22-22-01,10:33:30,30
run_1_22-22-01,10:33:32,34
run_1_22-22-01,10:33:34,36
run_1_22-22-01,10:33:36,16
run_1_22-22-01,10:33:38,24
run_1_22-22-01,10:33:40,0
run_1_22-22-01,10:33:42,19
run_1_22-22-01,10:33:44,18
run_1_22-22-01,10:33:46,3
run_1_22-22-01,10:33:48,44
run_1_22-22-01,10:33:50,37
run_1_22-22-01,10:33:52,14
run_1_22-22-01,10:33:54,1
run_1_22-22-01,10:33:56,54
run_1_22-22-01,10:33:58,36
run_1_22-22-01,10:34:00,41
run_1_22-22-01,10:34:02,49
run_1_22-22-01,10:34:04,25
run_1_22-22-01,10:34:06,48
run_1_22-22-01,10:34:08,14
run_1_22-22-01,10:34:10,16
run_1_22-22-01,10:34:12,43
run_1_22-22-01,10:34:14,8
run_1_22-22-01,10:34:16,46
run_1_22-22-01,10:34:18,11
run_1_22-22-01,10:34:20,52
run_1_22-22-01,10:34:22,22
run_1_22-22-01,10:34:24,44
run_1_22-22-01,10:34:26,15
run_1_22-22-01,10:34:28,30
run_1_22-22-01,10:34:30,15
run_1_22-22-01,10:34:32,31
run_1_22-22-01,10:34:34,43
run_1_22-22-01,10:34:36,27
run_1_22-22-01,10:34:38,22
run_1_22-22-01,10:34:40,30
run_1_22-22-01,10:34:42,49
run_1_22-22-01,10:34:44,49
run_1_22-22-01,10:34:46,4
run_1_22-22-01,10:34:48,38
run_1_22-22-01,10:34:50,36
run_1_22-22-01,10:34:52,5
run_1_22-22-01,10:34:54,29
run_1_22-22-01,10:34:56,49
run_1_22-22-01,10:34:58,35
run_1_22-22-01,10:35:00,19
run_1_22-22-01,10:35:02,24
run_1_22-22-01,10:35:04,23
run_1_22-22-01,10:35:06,32
run_1_22-22-01,10:35:08,26
run_1_22-22-01,10:35:10,24
run_1_22-22-01,10:35:12,52
run_1_22-22-01,10:35:14,42
run_1_22-22-01,10:35:16,40
run_1_22-22-01,10:35:18,52
run_1_22-22-01,10:35:20,22
run_1_22-22-01,10:35:22,8
run_1_22-22-01,10:35:24,55
run_1_22-22-01,10:35:26,8
run_1_22-22-01,10:35:28,18
run_1_22-22-01,10:35:30,2
run_1_22-22-01,10:35:32,39
run_1_22-22-01,10:35:34,32
run_1_22-22-01,10:35:36,51
run_1_22-22-01,10:35:38,23
run_1_22-22-01,10:35:40,5
run_1_22-22-01,10:35:42,24
run_1_22-22-01,10:35:44,37
run_1_22-22-01,10:35:46,34
run_1_22-22-01,10:35:48,28
run_1_22-22-01,10:35:50,15
run_1_22-22-01,10:35:52,40
run_1_22-22-01,10:35:54,13
run_1_22-22-01,10:35:56,12
run_1_22-22-01,10:35:58,9
run_1_22-22-01,10:36:00,45
run_1_22-22-01,10:36:02,31
run_1_22-22-01,10:36:04,10
run_1_22-22-01,10:36:06,19
run_1_22-22-01,10:36:08,45
run_1_22-22-01,10:36:10,50
run_1_22-22-01,10:36:12,53
run_1_22-22-01,10:36:14,33
run_1_22-22-01,10:36:16,51
run_1_22-22-01,10:36:18,11
run_1_22-22-01,10:36:20,16
run_1_22-22-01,10:36:22,24
run_1_22-22-01,10:36:24,35
run_1_22-22-01,10:36:26,54
run_1_22-22-01,10:36:28,50
run_1_22-22-01,10:36:30,2
run_1_22-22-01,10:36:32,21
run_1_22-22-01,10:36:34,55
run_1_22-22-01,10:36:36,25
run_1_22-22-01,10:36:38,29
run_1_22-22-01,10:36:40,54
run_1_22-22-01,10:36:42,47
run_1_22-22-01,10:36:44,47
run_1_22-22-01,10:36:46,36
run_1_22-22-01,10:36:48,3
run_1_22-22-01,10:36:50,54
run_1_22-22-01,10:36:52,49
run_1_22-22-01,10:36:54,18
run_1_22-22-01,10:36:56,42
run_1_22-22-01,10:36:58,41
run_1_22-22-01,10:37:00,4
run_1_22-22-01,10:37:02,36
run_1_22-22-01,10:37:04,6
run_1_22-22-01,10:37:06,25
run_1_22-22-01,10:37:08,12
run_1_22-22-01,10:37:10,50
run_1_22-22-01,10:37:12,4
run_1_22-22-01,10:37:14,47
run_1_22-22-01,10:37:16,14
run_1_22-22-01,10:37:18,35
run_1_22-22-01,10:37:20,40
run_1_22-22-01,10:37:22,19
run_1_22-22-01,10:37:24,45
run_1_22-22-01,10:37:26,14
run_1_22-22-01,10:37:28,0
run_1_22-22-01,10:37:30,28
run_1_22-22-01,10:37:32,41
run_1_22-22-01,10:37:34,50
run_1_22-22-01,10:37:36,45
run_1_22-22-01,10:37:38,9
run_1_22-22-01,10:37:40,54
run_1_22-22-01,10:37:42,14
run_1_22-22-01,10:37:44,28
run_1_22-22-01,10:37:46,52
run_1_22-22-01,10:37:48,35
run_1_22-22-01,10:37:50,23
run_1_22-22-01,10:37:52,2
run_1_22-22-01,10:37:54,11
run_1_22-22-01,10:37:56,50
run_1_22-22-01,10:37:58,2
run_1_22-22-01,10:38:00,25
run_1_22-22-01,10:38:02,38
run_1_22-22-01,10:38:04,36
run_1_22-22-01,10:38:06,35
run_1_22-22-01,10:38:08,22
run_1_22-22-01,10:38:10,45
run_1_22-22-01,10:38:12,7
run_1_22-22-01,10:38:14,40
run_1_22-22-01,10:38:16,43
run_1_22-22-01,10:38:18,43
run_1_22-22-01,10:38:20,37
run_1_22-22-01,10:38:22,12
run_1_22-22-01,10:38:24,31
run_1_22-22-01,10:38:26,43
run_1_22-22-01,10:38:28,46
run_1_22-22-01,10:38:30,26
run_1_22-22-01,10:38:32,52
run_1_22-22-01,10:38:34,34
run_1_22-22-01,10:38:36,54
run_1_22-22-01,10:38:38,12
run_1_22-22-01,10:38:40,7
run_1_22-22-01,10:38:42,29
run_1_22-22-01,10:38:44,7
run_1_22-22-01,10:38:46,31
run_1_22-22-01,10:38:48,52
run_1_22-22-01,10:38:50,34
run_1_22-22-01,10:38:52,52
run_1_22-22-01,10:38:54,49
run_1_22-22-01,10:38:56,0
run_1_22-22-01,10:38:58,54
run_1_22-22-01,10:39:00,15
run_1_22-22-01,10:39:02,47
run_1_22-22-01,10:39:04,38
run_1_22-22-01,10:39:06,49
run_1_22-22-01,10:39:08,46
run_1_22-22-01,10:39:10,12
run_1_22-22-01,10:39:12,41
run_1_22-22-01,10:39:14,30
run_1_22-22-01,10:39:16,11
run_1_22-22-01,10:39:18,44
run_1_22-22-01,10:39:20,43
run_1_22-22-01,10:39:22,1
run_1_22-22-01,10:39:24,49
run_1_22-22-01,10:39:26,2
run_1_22-22-01,10:39:28,45
run_1_22-22-01,10:39:30,48
run_1_22-22-01,10:39:32,11
run_1_22-22-01,10:39:34,46
run_1_22-22-01,10:39:36,21
run_1_22-22-01,10:39:38,43
run_1_22-22-01,10:39:40,0
run_1_22-22-01,10:39:42,23
run_1_22-22-01,10:39:44,47
run_1_22-22-01,10:39:46,31
run_1_22-22-01,10:39:48,33
run_1_22-22-01,10:39:50,4
run_1_22-22-01,10:39:52,24
run_1_22-22-01,10:39:54,20
run_1_22-22-01,10:39:56,20
run_1_22-22-01,10:39:58,19
run_1_22-22-01,10:40:00,27
run_1_22-22-01,10:40:02,47
run_1_22-22-01,10:40:04,37
run_1_22-22-01,10:40:06,53
run_1_22-22-01,10:40:08,28
run_1_22-22-01,10:40:10,38
run_1_22-22-01,10:40:12,55
run_1_22-22-01,10:40:14,23
run_1_22-22-01,10:40:16,54
run_1_22-22-01,10:40:18,30
run_1_22-22-01,10:40:20,43
run_1_22-22-01,10:40:22,26
run_1_22-22-01,10:40:24,16
run_1_22-22-01,10:40:26,0
run_1_22-22-01,10:40:28,29
run_1_22-22-01,10:40:30,36
run_1_22-22-01,10:40:32,39
run_1_22-22-01,10:40:34,38
run_1_22-22-01,10:40:36,10
run_1_22-22-01,10:40:38,16
run_1_22-22-01,10:40:40,15
run_1_22-22-01,10:40:42,39
run_1_22-22-01,10:40:44,34
run_1_22-22-01,10:40:46,49
run_1_22-22-01,10:40:48,21
run_1_22-22-01,10:40:50,52
run_1_22-22-01,10:40:52,39
run_1_22-22-01,10:40:54,34
run_1_22-22-01,10:40:56,32
run_1_22-22-01,10:40:58,33
run_1_22-22-01,10:41:00,6
run_1_22-22-01,10:41:02,29
run_1_22-22-01,10:41:04,35
run_1_22-22-01,10:41:06,24
run_1_22-22-01,10:41:08,17
run_1_22-22-01,10:41:11,35
run_1_22-22-01,10:41:13,26
run_1_22-22-01,10:41:15,12
run_1_22-22-01,10:41:17,48
run_1_22-22-01,10:41:19,13
run_1_22-22-01,10:41:21,45
run_1_22-22-01,10:41:23,19
run_1_22-22-01,10:41:25,47
run_1_22-22-01,10:41:27,5
run_1_22-22-01,10:41:29,49
run_1_22-22-01,10:41:31,46
run_1_22-22-01,10:41:33,21
run_1_22-22-01,10:41:35,17
run_1_22-22-01,10:41:37,44
run_1_22-22-01,10:41:39,5
run_1_22-22-01,10:41:41,52
run_1_22-22-01,10:41:43,13
run_1_22-22-01,10:41:45,54
run_1_22-22-01,10:41:47,37
run_1_22-22-01,10:41:49,15
run_1_22-22-01,10:41:51,17
run_1_22-22-01,10:41:53,28
run_1_22-22-01,10:41:55,24
run_1_22-22-01,10:41:57,6
run_1_22-22-01,10:41:59,18
run_1_22-22-01,10:42:01,45
run_1_22-22-01,10:42:03,10
run_1_22-22-01,10:42:05,48
run_1_22-22-01,10:42:07,55
run_1_22-22-01,10:42:09,33
run_1_22-22-01,10:42:11,23
run_1_22-22-01,10:42:13,49
run_1_22-22-01,10:42:15,33
run_1_22-22-01,10:42:17,21
run_1_22-22-01,10:42:19,33
run_1_22-22-01,10:42:21,9
run_1_22-22-01,10:42:23,2
run_1_22-22-01,10:42:25,11
run_1_22-22-01,10:42:27,40
run_1_22-22-01,10:42:29,1
run_1_22-22-01,10:42:31,8
run_1_22-22-01,10:42:33,47
run_1_22-22-01,10:42:35,13
run_1_22-22-01,10:42:37,26
run_1_22-22-01,10:42:39,4
run_1_22-22-01,10:42:41,44
run_1_22-22-01,10:42:43,6
run_1_22-22-01,10:42:45,14
run_1_22-22-01,10:42:47,21
run_1_22-22-01,10:42:49,36
run_1_22-22-01,10:42:51,13
run_1_22-22-01,10:42:53,21
run_1_22-22-01,10:42:55,33
run_1_22-22-01,10:42:57,26
run_1_22-22-01,10:42:59,8
run_1_22-22-01,10:43:01,46
run_1_22-22-01,10:43:03,0
run_1_22-22-01,10:43:05,1
run_1_22-22-01,10:43:07,33
run_1_22-22-01,10:43:09,6
run_1_22-22-01,10:43:11,8
run_1_22-22-01,10:43:13,7
run_1_22-22-01,10:43:15,4
run_1_22-22-01,10:43:17,10
run_1_22-22-01,10:43:19,46
run_1_22-22-01,10:43:21,24
run_1_22-22-01,10:43:23,43
run_1_22-22-01,10:43:25,5
run_1_22-22-01,10:43:27,8
run_1_22-22-01,10:43:29,12
run_1_22-22-01,10:43:31,23
run_1_22-22-01,10:43:33,15
run_1_22-22-01,10:43:35,53
run_1_22-22-01,10:43:37,17
run_1_22-22-01,10:43:39,28
run_1_22-22-01,10:43:41,4
run_1_22-22-01,10:43:43,21
run_1_22-22-01,10:43:45,5
run_1_22-22-01,10:43:47,16
run_1_22-22-01,10:43:49,16
run_1_22-22-01,10:43:51,50
run_1_22-22-01,10:43:53,26
run_1_22-22-01,10:43:55,50
run_1_22-22-01,10:43:57,14
run_1_22-22-01,10:43:59,6
run_1_22-22-01,10:44:01,47
run_1_22-22-01,10:44:03,55
run_1_22-22-01,10:44:05,3
run_1_22-22-01,10:44:07,1
run_1_22-22-01,10:44:09,17
run_1_22-22-01,10:44:11,49
run_1_22-22-01,10:44:13,54
run_1_22-22-01,10:44:15,20
run_1_22-22-01,10:44:17,46
run_1_22-22-01,10:44:19,45
run_1_22-22-01,10:44:21,3
run_1_22-22-01,10:44:23,2
run_1_22-22-01,10:44:25,51
run_1_22-22-01,10:44:27,15
run_1_22-22-01,10:44:29,20
run_1_22-22-01,10:44:31,1
run_1_22-22-01,10:44:33,44
run_1_22-22-01,10:44:35,47
run_1_22-22-01,10:44:37,39
run_1_22-22-01,10:44:39,1
run_1_22-22-01,10:44:41,35
run_1_22-22-01,10:44:43,15
run_1_22-22-01,10:44:45,4
run_1_22-22-01,10:44:47,45
run_1_22-22-01,10:44:49,46
run_1_22-22-01,10:44:51,54
run_1_22-22-01,10:44:53,32
run_1_22-22-01,10:44:55,36
run_1_22-22-01,10:44:57,10
run_1_22-22-01,10:44:59,9
run_1_22-22-01,10:45:01,36
run_1_22-22-01,10:45:03,17
run_1_22-22-01,10:45:05,40
run_1_22-22-01,10:45:07,5
run_1_22-22-01,10:45:09,28
run_1_22-22-01,10:45:11,6
run_1_22-22-01,10:45:13,13
run_1_22-22-01,10:45:15,40
run_1_22-22-01,10:45:17,51
run_1_22-22-01,10:45:19,9
run_1_22-22-01,10:45:21,34
run_1_22-22-01,10:45:23,52
run_1_22-22-01,10:45:25,31
run_1_22-22-01,10:45:27,49
run_1_22-22-01,10:45:29,2
run_1_22-22-01,10:45:31,23
run_1_22-22-01,10:45:33,53
run_1_22-22-01,10:45:35,43
run_1_22-22-01,10:45:37,47
run_1_22-22-01,10:45:39,20
run_1_22-22-01,10:45:41,55
run_1_22-22-01,10:45:43,26
run_1_22-22-01,10:45:45,47
run_1_22-22-01,10:45:47,24
