sensor,time,value
velocity,19:17:54,96.1449432373
acceleration,19:17:54,6.75667095184
rpm_scaled,19:17:54,11
temperature_inside,19:17:54,79.0742340088
temperature_outside,19:17:54,142.307983398
temperature_electronics,19:17:54,94.3933944702
velocity,19:17:56,124.931976318
acceleration,19:17:56,-0.437274307013
rpm_scaled,19:17:56,17
temperature_inside,19:17:56,39.6323432922
temperature_outside,19:17:56,74.8534622192
temperature_electronics,19:17:56,123.04145813
velocity,19:17:58,96.7367858887
acceleration,19:17:58,9.34369564056
rpm_scaled,19:17:58,50
temperature_inside,19:17:58,106.044235229
temperature_outside,19:17:58,82.7656173706
temperature_electronics,19:17:58,85.6432723999
velocity,19:18:00,72.1250839233
acceleration,19:18:00,9.95965766907
rpm_scaled,19:18:00,31
temperature_inside,19:18:00,14.1817417145
temperature_outside,19:18:00,54.0723152161
temperature_electronics,19:18:00,100.215408325
velocity,19:18:02,81.3499145508
acceleration,19:18:02,9.13768196106
rpm_scaled,19:18:02,15
temperature_inside,19:18:02,13.1146583557
temperature_outside,19:18:02,45.0902519226
temperature_electronics,19:18:02,93.4050369263
velocity,19:18:04,124.301544189
acceleration,19:18:04,-34.9114570618
rpm_scaled,19:18:04,21
temperature_inside,19:18:04,76.7750549316
temperature_outside,19:18:04,126.597648621
temperature_electronics,19:18:04,28.2106246948
velocity,19:18:06,59.0895004272
acceleration,19:18:06,-48.0175666809
rpm_scaled,19:18:06,48
temperature_inside,19:18:06,126.293785095
temperature_outside,19:18:06,65.0838851929
temperature_electronics,19:18:06,136.697570801
velocity,19:18:08,43.5700531006
acceleration,19:18:08,34.8027114868
rpm_scaled,19:18:08,5
temperature_inside,19:18:08,128.629058838
temperature_outside,19:18:08,33.3633537292
temperature_electronics,19:18:08,45.040184021
velocity,19:18:10,97.9239044189
acceleration,19:18:10,42.0523452759
rpm_scaled,19:18:10,10
temperature_inside,19:18:10,22.6782817841
temperature_outside,19:18:10,13.8987817764
temperature_electronics,19:18:10,141.882354736
velocity,19:18:12,121.226852417
acceleration,19:18:12,-5.03503704071
rpm_scaled,19:18:12,28
temperature_inside,19:18:12,25.5367622375
temperature_outside,19:18:12,105.733909607
temperature_electronics,19:18:12,140.783432007
velocity,19:18:14,114.172676086
acceleration,19:18:14,48.5515708923
rpm_scaled,19:18:14,37
temperature_inside,19:18:14,135.432785034
temperature_outside,19:18:14,49.0436210632
temperature_electronics,19:18:14,56.891960144
velocity,19:18:16,15.3515338898
acceleration,19:18:16,44.743812561
rpm_scaled,19:18:16,43
temperature_inside,19:18:16,31.0300235748
temperature_outside,19:18:16,117.761405945
temperature_electronics,19:18:16,35.1491889954
velocity,19:18:18,149.908508301
acceleration,19:18:18,-41.7337722778
rpm_scaled,19:18:18,31
temperature_inside,19:18:18,113.310745239
temperature_outside,19:18:18,133.642379761
temperature_electronics,19:18:18,31.8538169861
velocity,19:18:20,96.1380386353
acceleration,19:18:20,-19.0544986725
rpm_scaled,19:18:20,19
temperature_inside,19:18:20,144.934783936
temperature_outside,19:18:20,123.168319702
temperature_electronics,19:18:20,15.4220533371
velocity,19:18:22,72.6247406006
acceleration,19:18:22,5.6489367485
rpm_scaled,19:18:22,10
temperature_inside,19:18:22,29.6695251465
temperature_outside,19:18:22,62.9138565063
temperature_electronics,19:18:22,4.36313247681
velocity,19:18:24,123.22592926
acceleration,19:18:24,6.9553694725
rpm_scaled,19:18:24,19
temperature_inside,19:18:24,103.930450439
temperature_outside,19:18:24,124.418113708
temperature_electronics,19:18:24,61.3871612549
velocity,19:18:26,116.792640686
acceleration,19:18:26,-34.5485153198
rpm_scaled,19:18:26,40
temperature_inside,19:18:26,149.8409729
temperature_outside,19:18:26,11.6675863266
temperature_electronics,19:18:26,93.3209152222
velocity,19:18:28,81.2157745361
acceleration,19:18:28,-11.4457464218
rpm_scaled,19:18:28,53
temperature_inside,19:18:28,34.312122345
temperature_outside,19:18:28,137.393356323
temperature_electronics,19:18:28,94.8052215576
velocity,19:18:30,31.447681427
acceleration,19:18:30,49.0474586487
rpm_scaled,19:18:30,13
temperature_inside,19:18:30,87.9881439209
temperature_outside,19:18:30,97.4505691528
temperature_electronics,19:18:30,126.701286316
velocity,19:18:32,65.3777313232
acceleration,19:18:32,-12.4012098312
rpm_scaled,19:18:32,8
temperature_inside,19:18:32,94.0668716431
temperature_outside,19:18:32,56.6028442383
temperature_electronics,19:18:32,8.23210334778
velocity,19:18:34,124.496147156
acceleration,19:18:34,13.8792953491
rpm_scaled,19:18:34,24
temperature_inside,19:18:34,119.777359009
temperature_outside,19:18:34,87.6035232544
temperature_electronics,19:18:34,18.023103714
velocity,19:18:36,31.0391654968
acceleration,19:18:36,45.4087982178
rpm_scaled,19:18:36,15
temperature_inside,19:18:36,22.2879581451
temperature_outside,19:18:36,4.84195995331
temperature_electronics,19:18:36,18.2190723419
velocity,19:18:38,149.302017212
acceleration,19:18:38,-41.0414047241
rpm_scaled,19:18:38,48
temperature_inside,19:18:38,54.5201416016
temperature_outside,19:18:38,80.4555511475
temperature_electronics,19:18:38,132.901535034
velocity,19:18:40,133.676818848
acceleration,19:18:40,22.0833187103
rpm_scaled,19:18:40,55
temperature_inside,19:18:40,5.73344230652
temperature_outside,19:18:40,5.47663545609
temperature_electronics,19:18:40,118.993461609
velocity,19:18:42,81.6527786255
acceleration,19:18:42,27.6047897339
rpm_scaled,19:18:42,36
temperature_inside,19:18:42,26.3914642334
temperature_outside,19:18:42,60.0818367004
temperature_electronics,19:18:42,61.3031806946
velocity,19:18:44,141.708908081
acceleration,19:18:44,-1.35494828224
rpm_scaled,19:18:44,43
temperature_inside,19:18:44,147.330871582
temperature_outside,19:18:44,65.6806411743
temperature_electronics,19:18:44,122.867492676
velocity,19:18:46,84.7169876099
acceleration,19:18:46,28.3933486938
rpm_scaled,19:18:46,21
temperature_inside,19:18:46,110.560531616
temperature_outside,19:18:46,127.556922913
temperature_electronics,19:18:46,16.6852340698
velocity,19:18:48,61.3208312988
acceleration,19:18:48,-10.2582502365
rpm_scaled,19:18:48,32
temperature_inside,19:18:48,79.6190567017
temperature_outside,19:18:48,67.5908584595
temperature_electronics,19:18:48,123.881629944
velocity,19:18:50,88.7144851685
acceleration,19:18:50,-3.1850476265
rpm_scaled,19:18:50,41
temperature_inside,19:18:50,13.0546226501
temperature_outside,19:18:50,65.3118133545
temperature_electronics,19:18:50,94.8911819458
velocity,19:18:52,129.181732178
acceleration,19:18:52,-47.5933799744
rpm_scaled,19:18:52,29
temperature_inside,19:18:52,20.7579574585
temperature_outside,19:18:52,112.139900208
temperature_electronics,19:18:52,140.132385254
velocity,19:18:54,70.2092819214
acceleration,19:18:54,-8.67737293243
rpm_scaled,19:18:54,10
temperature_inside,19:18:54,124.978096008
temperature_outside,19:18:54,6.95717811584
temperature_electronics,19:18:54,115.750167847
velocity,19:18:56,50.272026062
acceleration,19:18:56,33.1250038147
rpm_scaled,19:18:56,41
temperature_inside,19:18:56,92.4121856689
temperature_outside,19:18:56,14.9995937347
temperature_electronics,19:18:56,28.4501800537
velocity,19:18:58,96.9985198975
acceleration,19:18:58,-22.9553165436
rpm_scaled,19:18:58,17
temperature_inside,19:18:58,107.131271362
temperature_outside,19:18:58,111.015480042
temperature_electronics,19:18:58,62.3627281189
velocity,19:19:00,105.514610291
acceleration,19:19:00,-12.095662117
rpm_scaled,19:19:00,2
temperature_inside,19:19:00,30.4717330933
temperature_outside,19:19:00,118.314353943
temperature_electronics,19:19:00,69.8110046387
velocity,19:19:02,10.2631587982
acceleration,19:19:02,20.8276424408
rpm_scaled,19:19:02,51
temperature_inside,19:19:02,44.4384841919
temperature_outside,19:19:02,124.391998291
temperature_electronics,19:19:02,126.60785675
velocity,19:19:04,127.453346252
acceleration,19:19:04,24.274061203
rpm_scaled,19:19:04,16
temperature_inside,19:19:04,25.4932880402
temperature_outside,19:19:04,132.783004761
temperature_electronics,19:19:04,144.40512085
velocity,19:19:06,116.168869019
acceleration,19:19:06,39.0476036072
rpm_scaled,19:19:06,17
temperature_inside,19:19:06,110.837554932
temperature_outside,19:19:06,146.020568848
temperature_electronics,19:19:06,114.873947144
velocity,19:19:08,13.2647199631
acceleration,19:19:08,28.8620510101
rpm_scaled,19:19:08,16
temperature_inside,19:19:08,72.166847229
temperature_outside,19:19:08,16.6561164856
temperature_electronics,19:19:08,95.7963790894
velocity,19:19:10,24.7666168213
acceleration,19:19:10,-29.8300418854
rpm_scaled,19:19:10,12
temperature_inside,19:19:10,92.7388458252
temperature_outside,19:19:10,75.5953140259
temperature_electronics,19:19:10,100.68094635
velocity,19:19:12,57.9122848511
acceleration,19:19:12,-47.0220832825
rpm_scaled,19:19:12,13
temperature_inside,19:19:12,125.020362854
temperature_outside,19:19:12,119.67881012
temperature_electronics,19:19:12,94.6501464844
velocity,19:19:14,10.8801345825
acceleration,19:19:14,16.54986763
rpm_scaled,19:19:14,28
temperature_inside,19:19:14,47.3143997192
temperature_outside,19:19:14,96.6482162476
temperature_electronics,19:19:14,138.164245605
velocity,19:19:16,54.6886100769
acceleration,19:19:16,7.4916806221
rpm_scaled,19:19:16,49
temperature_inside,19:19:16,35.5380363464
temperature_outside,19:19:16,97.2089233398
temperature_electronics,19:19:16,112.948043823
velocity,19:19:18,105.894248962
acceleration,19:19:18,-42.5945205688
rpm_scaled,19:19:18,49
temperature_inside,19:19:18,67.7240219116
temperature_outside,19:19:18,99.5851745605
temperature_electronics,19:19:18,23.623298645
velocity,19:19:20,104.611061096
acceleration,19:19:20,7.9382276535
rpm_scaled,19:19:20,35
temperature_inside,19:19:20,1.25680994987
temperature_outside,19:19:20,42.5125808716
temperature_electronics,19:19:20,87.4945831299
velocity,19:19:22,144.659606934
acceleration,19:19:22,-27.1459083557
rpm_scaled,19:19:22,53
temperature_inside,19:19:22,13.0264005661
temperature_outside,19:19:22,35.8868026733
temperature_electronics,19:19:22,62.9043197632
velocity,22:10:17,57.9480247498
acceleration,22:10:17,-25.7852973938
rpm_scaled,22:10:17,48
temperature_inside,22:10:17,34.3174247742
temperature_outside,22:10:17,116.379364014
temperature_electronics,22:10:17,62.9878387451
velocity,22:10:39,28.5233345032
acceleration,22:10:39,39.454536438
rpm_scaled,22:10:39,27
temperature_inside,22:10:39,118.268112183
temperature_outside,22:10:39,104.992210388
temperature_electronics,22:10:39,133.066970825
velocity,22:10:41,64.4136657715
acceleration,22:10:41,-8.22336101532
rpm_scaled,22:10:41,47
temperature_inside,22:10:41,47.6431236267
temperature_outside,22:10:41,91.1529769897
temperature_electronics,22:10:41,110.497612
velocity,22:10:43,104.852218628
acceleration,22:10:43,-35.4747200012
rpm_scaled,22:10:43,53
temperature_inside,22:10:43,145.053085327
temperature_outside,22:10:43,45.110710144
temperature_electronics,22:10:43,11.1321258545
velocity,22:10:45,62.6537818909
acceleration,22:10:45,47.0001373291
rpm_scaled,22:10:45,10
temperature_inside,22:10:45,44.2499389648
temperature_outside,22:10:45,142.134841919
temperature_electronics,22:10:45,48.9939498901
velocity,22:10:47,40.1497421265
acceleration,22:10:47,-25.2917938232
rpm_scaled,22:10:47,11
temperature_inside,22:10:47,16.8756389618
temperature_outside,22:10:47,92.2054367065
temperature_electronics,22:10:47,28.8680210114
velocity,22:10:49,65.2154312134
acceleration,22:10:49,43.6893882751
rpm_scaled,22:10:49,16
temperature_inside,22:10:49,120.48374939
temperature_outside,22:10:49,5.82241439819
temperature_electronics,22:10:49,115.014083862
velocity,22:10:51,114.308609009
acceleration,22:10:51,3.46338701248
rpm_scaled,22:10:51,55
temperature_inside,22:10:51,80.9018936157
temperature_outside,22:10:51,52.5429496765
temperature_electronics,22:10:51,28.7050380707
velocity,22:10:53,10.0648374557
acceleration,22:10:53,35.2472724915
rpm_scaled,22:10:53,54
temperature_inside,22:10:53,52.1188163757
temperature_outside,22:10:53,84.2922439575
temperature_electronics,22:10:53,127.511291504
velocity,22:10:55,89.7415771484
acceleration,22:10:55,43.536075592
rpm_scaled,22:10:55,39
temperature_inside,22:10:55,109.88368988
temperature_outside,22:10:55,30.9962520599
temperature_electronics,22:10:55,45.2146606445
velocity,22:10:57,68.8432693481
acceleration,22:10:57,6.06253051758
rpm_scaled,22:10:57,15
temperature_inside,22:10:57,27.9834671021
temperature_outside,22:10:57,49.4897651672
temperature_electronics,22:10:57,11.936999321
velocity,22:10:59,117.923744202
acceleration,22:10:59,-7.62021207809
rpm_scaled,22:10:59,26
temperature_inside,22:10:59,46.5436706543
temperature_outside,22:10:59,5.25529813766
temperature_electronics,22:10:59,69.9170913696
velocity,22:11:01,75.2044219971
acceleration,22:11:01,18.992937088
rpm_scaled,22:11:01,15
temperature_inside,22:11:01,123.383071899
temperature_outside,22:11:01,46.5790748596
temperature_electronics,22:11:01,80.7228393555
velocity,22:11:03,40.076133728
acceleration,22:11:03,5.52634811401
rpm_scaled,22:11:03,12
temperature_inside,22:11:03,52.9539413452
temperature_outside,22:11:03,129.195220947
temperature_electronics,22:11:03,116.532966614
velocity,22:11:05,143.66267395
acceleration,22:11:05,6.95679092407
rpm_scaled,22:11:05,15
temperature_inside,22:11:05,3.4994623661
temperature_outside,22:11:05,36.9642448425
temperature_electronics,22:11:05,84.0292434692
velocity,22:11:07,119.898117065
acceleration,22:11:07,48.6967811584
rpm_scaled,22:11:07,53
temperature_inside,22:11:07,51.4568862915
temperature_outside,22:11:07,52.3955078125
temperature_electronics,22:11:07,86.7145996094
velocity,22:11:09,133.867248535
acceleration,22:11:09,-30.3321018219
rpm_scaled,22:11:09,0
temperature_inside,22:11:09,10.2336578369
temperature_outside,22:11:09,106.333183289
temperature_electronics,22:11:09,104.185577393
velocity,22:11:11,92.1950378418
acceleration,22:11:11,28.3771648407
rpm_scaled,22:11:11,19
temperature_inside,22:11:11,81.3936080933
temperature_outside,22:11:11,61.4055747986
temperature_electronics,22:11:11,113.841339111
velocity,22:11:13,32.1286811829
acceleration,22:11:13,17.5380935669
rpm_scaled,22:11:13,19
temperature_inside,22:11:13,106.694480896
temperature_outside,22:11:13,3.16554355621
temperature_electronics,22:11:13,8.5444355011
velocity,22:11:15,8.3214597702
acceleration,22:11:15,7.23613929749
rpm_scaled,22:11:15,12
temperature_inside,22:11:15,135.601074219
temperature_outside,22:11:15,16.4508419037
temperature_electronics,22:11:15,19.5918560028
velocity,22:11:17,66.9696350098
acceleration,22:11:17,-13.6889324188
rpm_scaled,22:11:17,30
temperature_inside,22:11:17,16.6785526276
temperature_outside,22:11:17,22.196105957
temperature_electronics,22:11:17,99.0864105225
velocity,22:11:19,102.448684692
acceleration,22:11:19,6.2789273262
rpm_scaled,22:11:19,25
temperature_inside,22:11:19,137.306716919
temperature_outside,22:11:19,79.7658843994
temperature_electronics,22:11:19,58.3339309692
velocity,22:11:21,51.6750144958
acceleration,22:11:21,-26.2953910828
rpm_scaled,22:11:21,41
temperature_inside,22:11:21,103.775642395
temperature_outside,22:11:21,3.97454714775
temperature_electronics,22:11:21,141.225646973
velocity,22:11:23,137.905166626
acceleration,22:11:23,11.0446157455
rpm_scaled,22:11:23,16
temperature_inside,22:11:23,60.4168891907
temperature_outside,22:11:23,140.186660767
temperature_electronics,22:11:23,43.3282775879
velocity,22:11:25,51.5885467529
acceleration,22:11:25,36.2780914307
rpm_scaled,22:11:25,15
temperature_inside,22:11:25,105.848304749
temperature_outside,22:11:25,59.9138412476
temperature_electronics,22:11:25,138.818954468
velocity,22:11:27,36.0502471924
acceleration,22:11:27,18.0161628723
rpm_scaled,22:11:27,9
temperature_inside,22:11:27,106.03427124
temperature_outside,22:11:27,113.945228577
temperature_electronics,22:11:27,120.526260376
velocity,22:11:29,127.031425476
acceleration,22:11:29,-28.0026226044
rpm_scaled,22:11:29,36
temperature_inside,22:11:29,10.9353151321
temperature_outside,22:11:29,56.4792175293
temperature_electronics,22:11:29,10.4398813248
velocity,22:11:31,66.5491104126
acceleration,22:11:31,-1.6338634491
rpm_scaled,22:11:31,12
temperature_inside,22:11:31,126.509040833
temperature_outside,22:11:31,16.1489696503
temperature_electronics,22:11:31,126.655632019
velocity,22:11:33,45.4466514587
acceleration,22:11:33,-19.0421276093
rpm_scaled,22:11:33,17
temperature_inside,22:11:33,29.3194332123
temperature_outside,22:11:33,101.606834412
temperature_electronics,22:11:33,49.8764266968
velocity,22:11:35,114.379249573
acceleration,22:11:35,41.7483100891
rpm_scaled,22:11:35,12
temperature_inside,22:11:35,16.4450569153
temperature_outside,22:11:35,95.755065918
temperature_electronics,22:11:35,66.4950561523
velocity,22:11:37,41.8030166626
acceleration,22:11:37,48.1950263977
rpm_scaled,22:11:37,33
temperature_inside,22:11:37,131.051254272
temperature_outside,22:11:37,117.805969238
temperature_electronics,22:11:37,85.6920547485
velocity,22:11:39,63.618270874
acceleration,22:11:39,-8.44966316223
rpm_scaled,22:11:39,39
temperature_inside,22:11:39,0.222257569432
temperature_outside,22:11:39,24.5729026794
temperature_electronics,22:11:39,117.521934509
velocity,22:11:41,148.064239502
acceleration,22:11:41,22.3235111237
rpm_scaled,22:11:41,45
temperature_inside,22:11:41,44.1534881592
temperature_outside,22:11:41,47.3485336304
temperature_electronics,22:11:41,64.3266296387
velocity,22:11:43,128.593276978
acceleration,22:11:43,-33.4698410034
rpm_scaled,22:11:43,8
temperature_inside,22:11:43,130.273529053
temperature_outside,22:11:43,109.227737427
temperature_electronics,22:11:43,99.660774231
velocity,22:11:45,121.553886414
acceleration,22:11:45,20.3657150269
rpm_scaled,22:11:45,4
temperature_inside,22:11:45,37.1169128418
temperature_outside,22:11:45,32.6052894592
temperature_electronics,22:11:45,46.9324378967
velocity,22:11:47,142.565261841
acceleration,22:11:47,-15.2807769775
rpm_scaled,22:11:47,39
temperature_inside,22:11:47,136.79309082
temperature_outside,22:11:47,9.77171134949
temperature_electronics,22:11:47,33.1811599731
velocity,22:11:49,29.2298927307
acceleration,22:11:49,-30.2228240967
rpm_scaled,22:11:49,7
temperature_inside,22:11:49,87.4105300903
temperature_outside,22:11:49,111.782104492
temperature_electronics,22:11:49,21.3109493256
velocity,22:11:51,94.4988098145
acceleration,22:11:51,43.0601844788
rpm_scaled,22:11:51,13
temperature_inside,22:11:51,66.3316421509
temperature_outside,22:11:51,101.984939575
temperature_electronics,22:11:51,131.430206299
velocity,22:11:53,3.19585967064
acceleration,22:11:53,7.29454994202
rpm_scaled,22:11:53,12
temperature_inside,22:11:53,83.6176605225
temperature_outside,22:11:53,94.127494812
temperature_electronics,22:11:53,53.7541007996
velocity,22:11:55,88.5299911499
acceleration,22:11:55,26.7567901611
rpm_scaled,22:11:55,18
temperature_inside,22:11:55,104.888366699
temperature_outside,22:11:55,123.751182556
temperature_electronics,22:11:55,44.3025245667
velocity,22:11:57,39.3749389648
acceleration,22:11:57,-31.1281833649
rpm_scaled,22:11:57,44
temperature_inside,22:11:57,110.246391296
temperature_outside,22:11:57,69.1531906128
temperature_electronics,22:11:57,34.6336097717
velocity,22:11:59,107.499290466
acceleration,22:11:59,5.67183637619
rpm_scaled,22:11:59,34
temperature_inside,22:11:59,140.590377808
temperature_outside,22:11:59,49.1835670471
temperature_electronics,22:11:59,0.341133385897
velocity,22:12:01,14.0829772949
acceleration,22:12:01,40.5998649597
rpm_scaled,22:12:01,14
temperature_inside,22:12:01,18.1211566925
temperature_outside,22:12:01,74.636100769
temperature_electronics,22:12:01,15.4949388504
velocity,22:12:03,45.0891876221
acceleration,22:12:03,-34.3525619507
rpm_scaled,22:12:03,36
temperature_inside,22:12:03,34.9502258301
temperature_outside,22:12:03,44.4034614563
temperature_electronics,22:12:03,128.837158203
velocity,22:12:05,140.228942871
acceleration,22:12:05,-42.9076690674
rpm_scaled,22:12:05,32
temperature_inside,22:12:05,82.3061065674
temperature_outside,22:12:05,136.660827637
temperature_electronics,22:12:05,41.9519996643
velocity,22:12:07,67.094581604
acceleration,22:12:07,6.71514034271
rpm_scaled,22:12:07,3
temperature_inside,22:12:07,17.9578037262
temperature_outside,22:12:07,137.949783325
temperature_electronics,22:12:07,100.888778687
velocity,22:12:09,46.2300453186
acceleration,22:12:09,31.9592342377
rpm_scaled,22:12:09,22
temperature_inside,22:12:09,137.19367981
temperature_outside,22:12:09,48.9311447144
temperature_electronics,22:12:09,52.1304588318
velocity,22:12:11,58.8771209717
acceleration,22:12:11,-27.2720375061
rpm_scaled,22:12:11,26
temperature_inside,22:12:11,3.44213414192
temperature_outside,22:12:11,6.0323882103
temperature_electronics,22:12:11,67.122215271
velocity,22:12:13,139.745391846
acceleration,22:12:13,31.2054977417
rpm_scaled,22:12:13,36
temperature_inside,22:12:13,0.316592931747
temperature_outside,22:12:13,136.221069336
temperature_electronics,22:12:13,47.8172531128
velocity,22:12:15,108.118995667
acceleration,22:12:15,38.3773269653
rpm_scaled,22:12:15,49
temperature_inside,22:12:15,149.47114563
temperature_outside,22:12:15,83.3680114746
temperature_electronics,22:12:15,104.076622009
velocity,22:12:17,135.240585327
acceleration,22:12:17,44.4527015686
rpm_scaled,22:12:17,16
temperature_inside,22:12:17,96.9658355713
temperature_outside,22:12:17,102.395675659
temperature_electronics,22:12:17,127.216186523
velocity,22:12:19,106.491104126
acceleration,22:12:19,39.6785507202
rpm_scaled,22:12:19,30
temperature_inside,22:12:19,63.0896911621
temperature_outside,22:12:19,138.133255005
temperature_electronics,22:12:19,93.1258239746
velocity,22:12:21,101.171440125
acceleration,22:12:21,41.0969543457
rpm_scaled,22:12:21,10
temperature_inside,22:12:21,97.7043838501
temperature_outside,22:12:21,140.85647583
temperature_electronics,22:12:21,100.597831726
velocity,22:12:23,125.870849609
acceleration,22:12:23,5.32866621017
rpm_scaled,22:12:23,22
temperature_inside,22:12:23,122.970062256
temperature_outside,22:12:23,48.3842887878
temperature_electronics,22:12:23,48.8767547607
velocity,22:12:25,93.8502197266
acceleration,22:12:25,35.3665428162
rpm_scaled,22:12:25,35
temperature_inside,22:12:25,105.861602783
temperature_outside,22:12:25,12.8762121201
temperature_electronics,22:12:25,86.3153762817
velocity,22:12:27,82.7341766357
acceleration,22:12:27,-18.9110107422
rpm_scaled,22:12:27,17
temperature_inside,22:12:27,21.9801292419
temperature_outside,22:12:27,96.9190597534
temperature_electronics,22:12:27,96.8995132446
velocity,22:12:29,116.012031555
acceleration,22:12:29,-3.79184031487
rpm_scaled,22:12:29,11
temperature_inside,22:12:29,66.0962142944
temperature_outside,22:12:29,132.139251709
temperature_electronics,22:12:29,65.5870285034
velocity,22:12:31,101.818534851
acceleration,22:12:31,-2.76544094086
rpm_scaled,22:12:31,14
temperature_inside,22:12:31,49.2886657715
temperature_outside,22:12:31,62.2757415771
temperature_electronics,22:12:31,75.2098083496
velocity,22:12:33,1.5659621954
acceleration,22:12:33,1.46412932873
rpm_scaled,22:12:33,46
temperature_inside,22:12:33,99.8031234741
temperature_outside,22:12:33,60.720539093
temperature_electronics,22:12:33,18.9865970612
velocity,22:12:35,36.6657333374
acceleration,22:12:35,7.52317762375
rpm_scaled,22:12:35,35
temperature_inside,22:12:35,146.07144165
temperature_outside,22:12:35,10.2333374023
temperature_electronics,22:12:35,3.76192927361
velocity,22:12:37,112.163833618
acceleration,22:12:37,14.2494297028
rpm_scaled,22:12:37,12
temperature_inside,22:12:37,140.650131226
temperature_outside,22:12:37,67.3658752441
temperature_electronics,22:12:37,27.7994327545
velocity,22:12:39,20.4322891235
acceleration,22:12:39,42.9747962952
